review_id,age,age_group,brand,model,price_usd,price_category,rating,sentiment,review_text,country,language,source,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes
8894,38,30-39,Motorola,Razr 40,412.57,Mid-Range,5,Positive,Smooth performance even after months of use. Loving it so far!,Canada,English,eBay,1,4,5,4,5,5,4
6021,20,18-29,OnePlus,OnePlus Nord 3,457.03,Mid-Range,4,Positive,Design feels premium and stylish. Best purchase of the year!,India,Hindi,BestBuy,1,3,3,2,2,3,3
46089,29,18-29,Realme,Realme Narzo 70,544.3,Mid-Range,4,Positive,Loving the clean UI and fast updates. Absolutely worth it!,Germany,German,eBay,1,4,4,4,3,2,6
15243,18,18-29,OnePlus,OnePlus 12,737.21,Premium,1,Neutral,Battery life could be slightly better. Fine but could be better.,Brazil,Portuguese,eBay,1,1,1,1,1,1,5
45308,46,40-49,Xiaomi,Redmi Note 13,390.25,Mid-Range,2,Neutral,Software updates are delayed sometimes. Okay for casual use.,India,Hindi,Amazon,1,1,1,1,2,1,0
26551,18,18-29,Apple,iPhone 13,1481.91,Flagship,3,Neutral,Software updates are delayed sometimes. Average experience overall.,USA,English,AliExpress,0,3,3,3,5,2,2
6035,36,30-39,Apple,iPhone 14,731.47,Premium,2,Negative,Speaker quality is bad and muffled. Wouldn’t recommend.,Canada,English,Flipkart,1,1,1,2,3,2,2
7906,35,30-39,Xiaomi,Mi 13 Pro,497.34,Mid-Range,3,Positive,Build quality feels solid and durable. Best purchase of the year!,UAE,English,BestBuy,1,5,2,1,1,4,6
32226,30,30-39,Samsung,Galaxy Z Flip,517.98,Mid-Range,2,Neutral,"Does what it’s supposed to, nothing special. Fine but could be better.",Australia,English,eBay,0,1,3,3,1,3,3
6018,28,18-29,OnePlus,OnePlus 11R,647.5,Premium,1,Negative,Phone lags often after a few apps. Not up to the mark.,USA,English,Flipkart,1,1,2,1,1,1,3
21880,30,30-39,Samsung,Galaxy Note 20,1175.03,Flagship,2,Negative,Customer service was disappointing. Not up to the mark.,Canada,English,BestBuy,1,2,2,2,2,1,0
2792,18,18-29,Samsung,Galaxy S24,1123.14,Flagship,4,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Canada,English,eBay,1,3,3,3,3,4,6
42606,46,40-49,OnePlus,OnePlus 11R,946.75,Premium,3,Neutral,Not bad for daily use but could be optimized. Fine but could be better.,UK,English,BestBuy,1,1,3,1,3,3,6
5824,31,30-39,Google,Pixel 7a,796.18,Premium,1,Negative,Display started flickering after a month. Very disappointed.,USA,English,BestBuy,0,1,1,1,1,1,1
15388,31,30-39,OnePlus,OnePlus Nord 3,498.79,Mid-Range,1,Negative,Phone lags often after a few apps. Returning this soon.,India,Hindi,eBay,0,1,1,1,1,1,3
29562,40,40-49,Realme,Realme Narzo 70,596.99,Mid-Range,1,Negative,Battery drains too fast even on standby. Not up to the mark.,USA,English,eBay,1,1,1,1,1,1,1
39476,18,18-29,Apple,iPhone 14,1212.19,Flagship,3,Negative,Display started flickering after a month. Returning this soon.,USA,English,Flipkart,1,3,3,3,4,2,1
293,28,18-29,Realme,Realme Narzo 70,546.68,Mid-Range,4,Positive,Loving the clean UI and fast updates. Best purchase of the year!,UAE,English,AliExpress,1,5,3,2,3,4,8
16958,26,18-29,Apple,iPhone 14,1133.91,Flagship,4,Neutral,Neutral feelings — neither great nor bad. Okay for casual use.,USA,English,BestBuy,1,3,2,4,5,4,1
30861,33,30-39,Realme,Realme 12 Pro,537.06,Mid-Range,3,Positive,Loving the clean UI and fast updates. Best purchase of the year!,USA,English,BestBuy,1,2,3,2,2,3,2
14074,26,18-29,OnePlus,OnePlus Nord 3,467.55,Mid-Range,4,Neutral,"Design is okay, a bit bulky though. Okay for casual use.",Australia,English,Amazon,1,3,4,4,2,4,0
21857,24,18-29,Xiaomi,Mi 13 Pro,256.08,Budget,1,Negative,"Phone hangs often, regret buying it. Very disappointed.",Germany,German,BestBuy,1,1,1,1,2,1,2
22080,18,18-29,OnePlus,OnePlus 11R,927.72,Premium,3,Positive,Fast charging is a lifesaver. Best purchase of the year!,Brazil,Portuguese,Flipkart,1,3,2,3,3,1,5
17024,18,18-29,OnePlus,OnePlus Nord 3,982.57,Premium,3,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Germany,German,Flipkart,1,4,3,2,2,4,5
8740,49,40-49,Xiaomi,Poco X6,541.11,Mid-Range,3,Positive,Worth every penny. Highly recommended! Loving it so far!,Australia,English,eBay,1,3,4,3,4,3,5
15826,39,30-39,Xiaomi,Redmi Note 13,276.53,Budget,1,Negative,Camera quality is very poor indoors. Wouldn’t recommend.,Canada,English,eBay,1,2,1,1,1,1,1
2742,43,40-49,Samsung,Galaxy S24,1206.02,Flagship,5,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,Germany,German,eBay,1,5,5,4,4,5,7
18049,24,18-29,Realme,Realme Narzo 70,215.33,Budget,3,Positive,"Face unlock is instant, super smooth. No regrets buying this one.",Brazil,Portuguese,AliExpress,1,2,2,5,3,3,6
49937,40,40-49,Xiaomi,Redmi Note 13,434.44,Mid-Range,1,Negative,Charging is very slow compared to other brands. Not up to the mark.,Australia,English,BestBuy,0,2,1,1,1,1,6
17373,29,18-29,Samsung,Galaxy Z Flip,1256.98,Flagship,3,Neutral,Software updates are delayed sometimes. Okay for casual use.,Canada,English,Flipkart,1,2,4,2,1,3,4
22022,21,18-29,Apple,iPhone 14,703.21,Premium,4,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,Brazil,Portuguese,Amazon,1,2,4,2,4,4,5
46365,18,18-29,OnePlus,OnePlus Nord 3,884.66,Premium,4,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,UAE,English,AliExpress,1,5,2,2,4,4,2
23538,22,18-29,Apple,iPhone 15 Pro,1378.95,Flagship,5,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,Brazil,Portuguese,AliExpress,0,4,5,5,3,4,4
45500,38,30-39,Apple,iPhone 15 Pro,1496.17,Flagship,4,Positive,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Australia,English,Flipkart,1,2,4,4,4,3,6
40186,45,40-49,Apple,iPhone 15 Pro,1273.53,Flagship,3,Negative,"Phone hangs often, regret buying it. Very disappointed.",Australia,English,Flipkart,0,2,3,3,3,3,4
9614,35,30-39,Realme,Realme Narzo 70,384.47,Mid-Range,2,Neutral,Battery life could be slightly better. Fine but could be better.,UAE,English,eBay,1,1,1,1,2,1,1
43282,26,18-29,Apple,iPhone 15 Pro,729.68,Premium,3,Neutral,"Design is okay, a bit bulky though. Okay for casual use.",USA,English,AliExpress,1,2,4,3,3,3,0
37892,18,18-29,Samsung,Galaxy A55,551.26,Mid-Range,1,Negative,"Phone hangs often, regret buying it. Wouldn’t recommend.",USA,English,Amazon,1,1,1,1,1,1,5
26179,27,18-29,Samsung,Galaxy A55,560.24,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,UK,English,Amazon,0,5,3,3,3,3,6
45893,44,40-49,OnePlus,OnePlus Nord 3,670.25,Premium,4,Positive,"Face unlock is instant, super smooth. Loving it so far!",UAE,English,eBay,1,4,4,4,4,3,2
20934,34,30-39,Realme,Realme Narzo 70,583.33,Mid-Range,5,Positive,Smooth performance even after months of use. Loving it so far!,India,Hindi,BestBuy,1,5,4,4,4,2,4
40972,32,30-39,Realme,Realme Narzo 70,472.1,Mid-Range,5,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Germany,German,AliExpress,1,5,5,5,4,3,2
22225,35,30-39,Google,Pixel 7a,792.7,Premium,4,Positive,Smooth performance even after months of use. No regrets buying this one.,Brazil,Portuguese,BestBuy,1,4,3,3,4,3,10
24382,25,18-29,Xiaomi,Mi 13 Pro,449.87,Mid-Range,3,Neutral,Not bad for daily use but could be optimized. Average experience overall.,UK,English,eBay,0,4,1,3,3,2,2
34856,18,18-29,OnePlus,OnePlus 12,678.88,Premium,3,Positive,Loving the clean UI and fast updates. Best purchase of the year!,Australia,English,Amazon,1,4,1,4,5,1,4
48578,18,18-29,OnePlus,OnePlus 11R,984.73,Premium,4,Positive,Absolutely love this phone! The camera is next level. Absolutely worth it!,Germany,German,AliExpress,1,5,2,2,3,3,3
38537,18,18-29,OnePlus,OnePlus Nord 3,743.71,Premium,4,Positive,Absolutely love this phone! The camera is next level. Best purchase of the year!,Australia,English,eBay,1,2,3,4,5,4,5
31756,19,18-29,Google,Pixel 7a,944.27,Premium,4,Positive,Worth every penny. Highly recommended! Loving it so far!,Brazil,Portuguese,eBay,1,4,4,3,4,5,7
7754,33,30-39,Xiaomi,Poco X6,202.19,Budget,5,Positive,Design feels premium and stylish. No regrets buying this one.,UK,English,BestBuy,1,5,4,4,5,5,11
46639,40,40-49,OnePlus,OnePlus 11R,985.76,Premium,4,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,Canada,English,Amazon,0,4,5,3,4,4,7
43835,49,40-49,Realme,Realme Narzo 70,234.68,Budget,5,Positive,Worth every penny. Highly recommended! Absolutely worth it!,USA,English,Flipkart,1,5,5,5,4,4,9
26236,26,18-29,OnePlus,OnePlus 11R,404.12,Mid-Range,4,Neutral,"Does what it’s supposed to, nothing special. Okay for casual use.",Brazil,Portuguese,Flipkart,1,4,3,3,3,4,1
44230,34,30-39,Apple,iPhone 13,1253.15,Flagship,4,Positive,Build quality feels solid and durable. No regrets buying this one.,UAE,English,BestBuy,0,1,2,2,3,3,4
49597,24,18-29,Samsung,Galaxy Note 20,958.83,Premium,4,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",India,Hindi,eBay,0,3,2,5,2,3,6
18553,42,40-49,Samsung,Galaxy S24,1272.71,Flagship,3,Negative,Not worth the money spent. Very disappointed.,UK,English,BestBuy,1,2,2,3,2,3,1
43137,25,18-29,Google,Pixel 7a,761.1,Premium,2,Positive,Design feels premium and stylish. Absolutely worth it!,Canada,English,BestBuy,1,2,2,2,2,1,2
36673,22,18-29,Samsung,Galaxy A55,679.02,Premium,4,Positive,Fast charging is a lifesaver. Absolutely worth it!,Canada,English,BestBuy,1,3,4,3,4,3,2
43650,18,18-29,Xiaomi,Poco X6,514.17,Mid-Range,3,Neutral,"Overall decent, but expected a bit more for the price. Average experience overall.",UK,English,AliExpress,0,1,3,3,2,1,2
3941,20,18-29,Xiaomi,Mi 13 Pro,531.18,Mid-Range,3,Positive,Fast charging is a lifesaver. Absolutely worth it!,Canada,English,eBay,0,3,2,1,2,2,3
31497,18,18-29,Realme,Realme Narzo 70,281.25,Budget,1,Negative,"Phone hangs often, regret buying it. Returning this soon.",Germany,German,Flipkart,1,2,1,1,1,1,1
26594,29,18-29,Motorola,Moto G Power,327.85,Mid-Range,4,Positive,Build quality feels solid and durable. Absolutely worth it!,UAE,English,Flipkart,1,3,1,3,5,5,5
23922,35,30-39,Apple,iPhone 14,1198.13,Flagship,5,Positive,"Face unlock is instant, super smooth. Best purchase of the year!",Australia,English,Flipkart,1,5,4,3,4,3,6
26403,38,30-39,Realme,Realme 12 Pro,249.25,Budget,2,Negative,Battery drains too fast even on standby. Returning this soon.,UAE,English,Flipkart,1,1,3,2,1,2,3
45943,21,18-29,Samsung,Galaxy Z Flip,911.26,Premium,3,Positive,Smooth performance even after months of use. Best purchase of the year!,Canada,English,Flipkart,1,2,2,1,3,3,8
48526,18,18-29,Google,Pixel 8,745.74,Premium,2,Negative,Phone lags often after a few apps. Very disappointed.,UK,English,eBay,1,1,1,2,1,2,1
18316,21,18-29,Google,Pixel 6,507.43,Mid-Range,1,Negative,Customer service was disappointing. Very disappointed.,USA,English,AliExpress,1,1,1,1,1,1,1
36894,31,30-39,Apple,iPhone 14,927.84,Premium,4,Positive,Fast charging is a lifesaver. Loving it so far!,India,Hindi,Flipkart,1,4,2,4,3,2,6
26696,29,18-29,Google,Pixel 7a,687.16,Premium,4,Neutral,"Overall decent, but expected a bit more for the price. Okay for casual use.",Australia,English,Amazon,1,2,5,4,4,2,1
42128,30,30-39,Motorola,Moto G Power,252.27,Budget,4,Positive,"Face unlock is instant, super smooth. Loving it so far!",Australia,English,AliExpress,1,4,4,4,4,3,5
14171,26,18-29,Samsung,Galaxy A55,648.74,Premium,2,Neutral,"Does what it’s supposed to, nothing special. Fine but could be better.",UAE,English,BestBuy,0,1,2,1,2,2,1
3733,34,30-39,Apple,iPhone 15 Pro,930.62,Premium,3,Positive,Design feels premium and stylish. Absolutely worth it!,UAE,English,Flipkart,1,2,3,1,4,2,3
7882,34,30-39,Realme,Realme 12 Pro,335.06,Mid-Range,4,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",Germany,German,AliExpress,1,3,4,4,2,5,2
6017,21,18-29,OnePlus,OnePlus 12,550.71,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. Best purchase of the year!,Australia,English,Flipkart,1,3,4,3,4,3,6
23030,19,18-29,Xiaomi,Redmi Note 13,362.67,Mid-Range,2,Negative,"Phone hangs often, regret buying it. Returning this soon.",UK,English,eBay,1,1,3,1,1,3,7
35474,18,18-29,Realme,Realme 12 Pro,290.9,Budget,1,Negative,Battery drains too fast even on standby. Not up to the mark.,Brazil,Portuguese,Amazon,1,1,2,1,1,1,5
49686,31,30-39,Google,Pixel 6,748.2,Premium,4,Positive,Smooth performance even after months of use. Absolutely worth it!,Australia,English,eBay,0,2,2,4,4,4,6
4818,36,30-39,Apple,iPhone 15 Pro,826.41,Premium,1,Negative,Charging is very slow compared to other brands. Not up to the mark.,UK,English,BestBuy,1,1,1,2,1,1,2
41694,27,18-29,Realme,Realme Narzo 70,315.54,Mid-Range,4,Neutral,Sound quality is okay but not very loud. Average experience overall.,Australia,English,Flipkart,0,4,3,4,4,5,2
12008,43,40-49,Google,Pixel 7a,646.25,Premium,2,Neutral,"Overall decent, but expected a bit more for the price. Average experience overall.",UK,English,eBay,1,2,2,2,4,4,2
41328,26,18-29,Apple,iPhone 14,883.6,Premium,1,Negative,Overheats quickly while gaming. Wouldn’t recommend.,Brazil,Portuguese,eBay,1,1,1,2,1,1,1
9507,49,40-49,Xiaomi,Redmi Note 13,589.45,Mid-Range,3,Positive,Fast charging is a lifesaver. Absolutely worth it!,UAE,English,eBay,1,2,5,2,3,3,7
44799,24,18-29,OnePlus,OnePlus 12,944.55,Premium,5,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,Brazil,Portuguese,Flipkart,1,4,5,4,4,3,4
34063,18,18-29,Apple,iPhone 13,1050.54,Flagship,2,Negative,"Phone hangs often, regret buying it. Returning this soon.",Australia,English,AliExpress,1,1,1,2,2,1,2
27475,29,18-29,Realme,Realme Narzo 70,530.18,Mid-Range,3,Positive,Fast charging is a lifesaver. No regrets buying this one.,India,Hindi,BestBuy,1,4,3,2,3,2,3
31144,42,40-49,Xiaomi,Mi 13 Pro,213.05,Budget,5,Positive,Fast charging is a lifesaver. No regrets buying this one.,Canada,English,AliExpress,1,4,3,5,5,5,4
21236,18,18-29,Samsung,Galaxy A55,458.94,Mid-Range,3,Neutral,Neutral feelings — neither great nor bad. Okay for casual use.,UK,English,eBay,1,2,3,3,2,1,1
1391,47,40-49,Xiaomi,Redmi Note 13,378.37,Mid-Range,1,Negative,Display started flickering after a month. Very disappointed.,UK,English,BestBuy,0,1,1,1,1,1,5
38250,38,30-39,OnePlus,OnePlus 11R,746.97,Premium,2,Negative,Not worth the money spent. Very disappointed.,UAE,English,Flipkart,1,1,2,2,1,2,1
37625,34,30-39,Xiaomi,Mi 13 Pro,675.59,Premium,2,Neutral,"Performance is average, camera okay. Okay for casual use.",UK,English,AliExpress,1,1,1,1,1,1,2
42029,28,18-29,Xiaomi,Mi 13 Pro,473.86,Mid-Range,4,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,Germany,German,BestBuy,1,4,4,4,3,3,5
20835,27,18-29,Google,Pixel 8,516.06,Mid-Range,4,Positive,Fast charging is a lifesaver. Absolutely worth it!,USA,English,eBay,1,4,2,3,2,4,8
14758,29,18-29,OnePlus,OnePlus 11R,659.06,Premium,4,Positive,Loving the clean UI and fast updates. Absolutely worth it!,Germany,German,Flipkart,1,3,2,5,3,5,4
26397,46,40-49,Google,Pixel 7a,512.77,Mid-Range,5,Positive,Design feels premium and stylish. Loving it so far!,India,Hindi,Flipkart,1,4,5,3,5,4,3
6809,18,18-29,Google,Pixel 8,799.31,Premium,3,Positive,"Face unlock is instant, super smooth. Best purchase of the year!",UK,English,eBay,1,4,3,2,3,3,5
9226,23,18-29,Xiaomi,Poco X6,689.25,Premium,5,Positive,Worth every penny. Highly recommended! Absolutely worth it!,Germany,German,eBay,0,5,4,5,5,5,1
48395,28,18-29,Motorola,Moto G Power,403.51,Mid-Range,4,Positive,Loving the clean UI and fast updates. Loving it so far!,India,Hindi,Flipkart,0,3,4,1,2,4,2
5396,18,18-29,Motorola,Edge 50,451.33,Mid-Range,4,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Australia,English,eBay,1,2,3,4,3,3,5
6944,21,18-29,Apple,iPhone 14,828.17,Premium,1,Negative,Customer service was disappointing. Not up to the mark.,Brazil,Portuguese,eBay,1,1,1,1,2,1,1
23871,31,30-39,Xiaomi,Mi 13 Pro,462.01,Mid-Range,3,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,USA,English,eBay,1,1,3,2,2,3,4
32493,41,40-49,Motorola,Moto G Power,765.86,Premium,4,Positive,Design feels premium and stylish. No regrets buying this one.,UAE,English,Amazon,1,4,3,5,2,3,4
36346,28,18-29,Xiaomi,Redmi Note 13,244.8,Budget,2,Neutral,Battery life could be slightly better. Okay for casual use.,Germany,German,eBay,1,2,2,3,1,2,0
10756,22,18-29,Samsung,Galaxy Z Flip,619.83,Premium,5,Positive,Build quality feels solid and durable. Loving it so far!,India,Hindi,AliExpress,0,4,5,5,3,3,6
12302,28,18-29,Samsung,Galaxy A55,1285.66,Flagship,4,Positive,Build quality feels solid and durable. No regrets buying this one.,Canada,English,Flipkart,0,5,3,2,4,4,6
48387,20,18-29,Motorola,Razr 40,384.39,Mid-Range,4,Neutral,"Does what it’s supposed to, nothing special. Average experience overall.",UAE,English,AliExpress,0,4,4,1,5,3,0
42746,43,40-49,Realme,Realme 12 Pro,576.2,Mid-Range,1,Neutral,"Design is okay, a bit bulky though. Okay for casual use.",Canada,English,BestBuy,0,1,1,1,1,1,0
29090,26,18-29,Google,Pixel 7a,994.8,Premium,3,Neutral,"Phone is fine, not the best in this range. Average experience overall.",UAE,English,Amazon,1,3,2,3,2,2,2
44713,20,18-29,Xiaomi,Redmi Note 13,351.71,Mid-Range,2,Negative,Overheats quickly while gaming. Not up to the mark.,UK,English,Amazon,1,1,2,1,1,3,2
14344,36,30-39,Google,Pixel 6,1015.76,Flagship,1,Negative,Speaker quality is bad and muffled. Wouldn’t recommend.,USA,English,BestBuy,1,2,3,1,1,1,3
38173,45,40-49,Realme,Realme Narzo 70,206.96,Budget,4,Positive,Battery easily lasts a day with heavy use. Loving it so far!,USA,English,Amazon,1,5,4,4,4,4,3
5072,54,50-59,Google,Pixel 7a,855.24,Premium,1,Negative,Overheats quickly while gaming. Returning this soon.,USA,English,AliExpress,1,2,1,1,1,2,1
24122,18,18-29,OnePlus,OnePlus 11R,525.72,Mid-Range,4,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",UK,English,Flipkart,1,4,4,4,4,4,1
48810,33,30-39,Google,Pixel 8,932.05,Premium,2,Negative,Customer service was disappointing. Very disappointed.,Germany,German,Amazon,1,2,1,5,1,2,2
17821,41,40-49,Motorola,Edge 50,491.84,Mid-Range,2,Neutral,Software updates are delayed sometimes. Okay for casual use.,USA,English,Flipkart,0,3,1,1,2,1,2
1123,41,40-49,Google,Pixel 7a,569.75,Mid-Range,1,Negative,Speaker quality is bad and muffled. Not up to the mark.,USA,English,eBay,1,1,1,1,1,1,2
11265,27,18-29,Google,Pixel 6,1004.75,Flagship,2,Negative,Customer service was disappointing. Wouldn’t recommend.,UK,English,Amazon,1,1,2,1,2,3,1
30580,28,18-29,OnePlus,OnePlus 12,712.21,Premium,3,Neutral,"Does what it’s supposed to, nothing special. Fine but could be better.",Canada,English,BestBuy,1,1,1,3,2,2,2
45465,31,30-39,OnePlus,OnePlus 11R,745.19,Premium,4,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Germany,German,Flipkart,1,4,5,4,5,5,5
48217,27,18-29,Motorola,Edge 50,301.29,Mid-Range,5,Positive,Design feels premium and stylish. Best purchase of the year!,India,Hindi,Flipkart,0,5,4,5,5,5,4
43045,30,30-39,Samsung,Galaxy Note 20,1104.38,Flagship,5,Positive,"Face unlock is instant, super smooth. No regrets buying this one.",UAE,English,Amazon,1,5,5,4,5,4,3
15657,18,18-29,OnePlus,OnePlus Nord 3,443.84,Mid-Range,2,Positive,Fast charging is a lifesaver. No regrets buying this one.,Brazil,Portuguese,AliExpress,1,1,1,3,1,2,4
1901,43,40-49,OnePlus,OnePlus Nord 3,380.41,Mid-Range,3,Positive,"Face unlock is instant, super smooth. Best purchase of the year!",UK,English,Flipkart,1,2,3,3,3,2,9
148,29,18-29,Xiaomi,Redmi Note 13,466.98,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. Absolutely worth it!,Germany,German,Amazon,1,3,3,2,3,4,6
